,date,currency,code,bid,ask
48384,2006-09-01,funt szterling,GBP,5.8359,5.9537
48385,2006-09-01,jen japonski,JPY,0.026211,0.026741
48386,2006-09-01,korona czeska,CZK,0.1391,0.1419
48387,2006-09-01,korona dunska,DKK,0.5264,0.537
48388,2006-09-01,korona estonska,EEK,0.251,0.256
48389,2006-09-01,korona norweska,NOK,0.4852,0.495
48390,2006-09-01,korona szwedzka,SEK,0.421,0.4296
48391,2006-09-01,SDR (MFW),XDR,4.5486,4.6404
48392,2006-09-04,dolar amerykanski,USD,3.0588,3.1206
48393,2006-09-04,dolar australijski,AUD,2.3574,2.405
48394,2006-09-04,dolar kanadyjski,CAD,2.7665,2.8223
48395,2006-09-04,euro,EUR,3.9344,4.0138
48396,2006-09-04,forint wegierski,HUF,0.014187,0.014473
48397,2006-09-04,frank szwajcarski,CHF,2.4889,2.5391
48398,2006-09-04,funt szterling,GBP,5.8291,5.9469
48399,2006-09-04,jen japonski,JPY,0.026387,0.026921
48400,2006-09-04,korona czeska,CZK,0.1395,0.1423
48401,2006-09-04,korona dunska,DKK,0.5275,0.5381
48402,2006-09-04,korona estonska,EEK,0.2515,0.2565
48403,2006-09-04,korona norweska,NOK,0.4838,0.4936
48404,2006-09-04,korona szwedzka,SEK,0.4221,0.4307
48405,2006-09-04,SDR (MFW),XDR,4.5619,4.6541
48406,2006-09-05,dolar amerykanski,USD,3.062,3.1238
48407,2006-09-05,dolar australijski,AUD,2.3585,2.4061
48408,2006-09-05,dolar kanadyjski,CAD,2.7496,2.8052
48409,2006-09-05,euro,EUR,3.9222,4.0014
48410,2006-09-05,forint wegierski,HUF,0.014206,0.014491999999999996
48411,2006-09-05,frank szwajcarski,CHF,2.4803,2.5305
48412,2006-09-05,funt szterling,GBP,5.8042,5.9214
48413,2006-09-05,jen japonski,JPY,0.026411,0.026945
48414,2006-09-05,korona czeska,CZK,0.1392,0.142
48415,2006-09-05,korona dunska,DKK,0.5258,0.5364
48416,2006-09-05,korona estonska,EEK,0.2507,0.2557
48417,2006-09-05,korona norweska,NOK,0.4823,0.4921
48418,2006-09-05,korona szwedzka,SEK,0.4214,0.43
48419,2006-09-05,SDR (MFW),XDR,4.5478,4.6396
48420,2006-09-06,dolar amerykanski,USD,3.0739,3.1361
48421,2006-09-06,dolar australijski,AUD,2.3566,2.4042
48422,2006-09-06,dolar kanadyjski,CAD,2.774,2.83
48423,2006-09-06,euro,EUR,3.9304,4.0098
48424,2006-09-06,forint wegierski,HUF,0.014238999999999996,0.014527000000000003
48425,2006-09-06,frank szwajcarski,CHF,2.4816,2.5318
48426,2006-09-06,funt szterling,GBP,5.7872,5.9042
48427,2006-09-06,jen japonski,JPY,0.026374,0.026906
48428,2006-09-06,korona czeska,CZK,0.1392,0.142
48429,2006-09-06,korona dunska,DKK,0.5268,0.5374
48430,2006-09-06,korona estonska,EEK,0.2512,0.2562
48431,2006-09-06,korona norweska,NOK,0.4822,0.4920000000000001
48432,2006-09-06,korona szwedzka,SEK,0.4215,0.4301
48433,2006-09-06,SDR (MFW),XDR,4.5674,4.6596
48434,2006-09-07,dolar amerykanski,USD,3.1036,3.1662
48435,2006-09-07,dolar australijski,AUD,2.3571,2.4047
48436,2006-09-07,dolar kanadyjski,CAD,2.8085,2.8653
48437,2006-09-07,euro,EUR,3.9489,4.0287
48438,2006-09-07,forint wegierski,HUF,0.014297999999999996,0.014586000000000003
48439,2006-09-07,frank szwajcarski,CHF,2.4938,2.5442
48440,2006-09-07,funt szterling,GBP,5.8141,5.9315
48441,2006-09-07,jen japonski,JPY,0.026671,0.027209
48442,2006-09-07,korona czeska,CZK,0.1395,0.1423
48443,2006-09-07,korona dunska,DKK,0.5293,0.5399
48444,2006-09-07,korona estonska,EEK,0.2524,0.2574
48445,2006-09-07,korona norweska,NOK,0.4799,0.4895
48446,2006-09-07,korona szwedzka,SEK,0.4228,0.4314
48447,2006-09-07,SDR (MFW),XDR,4.5864,4.6789999999999985
48448,2006-03-07,dolar amerykanski,USD,3.2046,3.2694
48449,2006-03-07,dolar australijski,AUD,2.3579,2.4055
48450,2006-03-07,dolar kanadyjski,CAD,2.7933,2.8497
48451,2006-03-07,euro,EUR,3.8152,3.8922
48452,2006-03-07,forint wegierski,HUF,0.014959,0.015261000000000004
48453,2006-03-07,frank szwajcarski,CHF,2.4414,2.4908
48454,2006-03-07,funt szterling,GBP,5.5639,5.6763
48455,2006-03-07,jen japonski,JPY,0.027226,0.027776
48456,2006-03-07,korona czeska,CZK,0.1326,0.1352
48457,2006-03-07,korona dunska,DKK,0.5114,0.5218
48458,2006-03-07,korona estonska,EEK,0.2438,0.2488
48459,2006-03-07,korona norweska,NOK,0.4775,0.4871
48460,2006-03-07,korona szwedzka,SEK,0.4028,0.411
48461,2006-03-07,SDR (MFW),XDR,4.5748,4.6672
48462,2006-03-08,dolar amerykanski,USD,3.2317,3.2969
48463,2006-03-08,dolar australijski,AUD,2.3686,2.4164
48464,2006-03-08,dolar kanadyjski,CAD,2.7985,2.8551
48465,2006-03-08,euro,EUR,3.8473,3.9251
48466,2006-03-08,forint wegierski,HUF,0.015036,0.01534
48467,2006-03-08,frank szwajcarski,CHF,2.466,2.5158
48468,2006-03-08,funt szterling,GBP,5.61,5.7234
48469,2006-03-08,jen japonski,JPY,0.027402,0.027956
48470,2006-03-08,korona czeska,CZK,0.1338,0.1366
48471,2006-03-08,korona dunska,DKK,0.5158,0.5262
48472,2006-03-08,korona estonska,EEK,0.2459,0.2509
48473,2006-03-08,korona norweska,NOK,0.4793,0.4889
48474,2006-03-08,korona szwedzka,SEK,0.4063,0.4145
48475,2006-03-08,SDR (MFW),XDR,4.6273,4.7207
48476,2006-03-09,dolar amerykanski,USD,3.2252,3.2904
48477,2006-03-09,dolar australijski,AUD,2.3755,2.4235
48478,2006-03-09,dolar kanadyjski,CAD,2.7807,2.8369
48479,2006-03-09,euro,EUR,3.8437,3.9213
48480,2006-03-09,forint wegierski,HUF,0.014932,0.015234
48481,2006-03-09,frank szwajcarski,CHF,2.4581,2.5077
48482,2006-03-09,funt szterling,GBP,5.6067,5.7199
48483,2006-03-09,jen japonski,JPY,0.027425,0.027979
48484,2006-03-09,korona czeska,CZK,0.1338,0.1366
48485,2006-03-09,korona dunska,DKK,0.5153,0.5257
48486,2006-03-09,korona estonska,EEK,0.2456,0.2506
48487,2006-03-09,korona norweska,NOK,0.4789,0.4885
48488,2006-03-09,korona szwedzka,SEK,0.4077,0.4159
48489,2006-03-09,SDR (MFW),XDR,4.6241,4.7175
48490,2006-03-10,dolar amerykanski,USD,3.2541,3.3199
48491,2006-03-10,dolar australijski,AUD,2.3835,2.4317
48492,2006-03-10,dolar kanadyjski,CAD,2.7996,2.8562
48493,2006-03-10,euro,EUR,3.865,3.943
48494,2006-03-10,forint wegierski,HUF,0.014894,0.015194
48495,2006-03-10,frank szwajcarski,CHF,2.463,2.5128
48496,2006-03-10,funt szterling,GBP,5.614,5.7274
48497,2006-03-10,jen japonski,JPY,0.027382,0.027936
48498,2006-03-10,korona czeska,CZK,0.1343,0.1371
48499,2006-03-10,korona dunska,DKK,0.5181,0.5285
48500,2006-03-10,korona estonska,EEK,0.247,0.252
48501,2006-03-10,korona norweska,NOK,0.4846,0.4944
48502,2006-03-10,korona szwedzka,SEK,0.4121,0.4205
48503,2006-03-10,SDR (MFW),XDR,4.6525,4.7465
48504,2006-03-13,dolar amerykanski,USD,3.2624,3.3284
48505,2006-03-13,dolar australijski,AUD,2.3892,2.4374
48506,2006-03-13,dolar kanadyjski,CAD,2.8054,2.862
48507,2006-03-13,euro,EUR,3.8896,3.9682
48508,2006-03-13,forint wegierski,HUF,0.014814,0.015114
48509,2006-03-13,frank szwajcarski,CHF,2.4795,2.5295
48510,2006-03-13,funt szterling,GBP,5.6318,5.7456
48511,2006-03-13,jen japonski,JPY,0.02738,0.027934
48512,2006-03-13,korona czeska,CZK,0.1347,0.1375
48513,2006-03-13,korona dunska,DKK,0.5214,0.532
48514,2006-03-13,korona estonska,EEK,0.2486,0.2536
48515,2006-03-13,korona norweska,NOK,0.4882,0.498
48516,2006-03-13,korona szwedzka,SEK,0.4143,0.4227
48517,2006-03-13,SDR (MFW),XDR,4.6768,4.7712
48518,2006-03-14,dolar amerykanski,USD,3.2502,3.3158
48519,2006-03-14,dolar australijski,AUD,2.384,2.4322
48520,2006-03-14,dolar kanadyjski,CAD,2.803,2.8596
48521,2006-03-14,euro,EUR,3.8872,3.9658
48522,2006-03-14,forint wegierski,HUF,0.014769,0.015067
48523,2006-03-14,frank szwajcarski,CHF,2.4814,2.5316
48524,2006-03-14,funt szterling,GBP,5.6456,5.7596
48525,2006-03-14,jen japonski,JPY,0.027535000000000004,0.028091
48526,2006-03-14,korona czeska,CZK,0.135,0.1378
48527,2006-03-14,korona dunska,DKK,0.521,0.5316
48528,2006-03-14,korona estonska,EEK,0.2485,0.2535
48529,2006-03-14,korona norweska,NOK,0.4888,0.4986
48530,2006-03-14,korona szwedzka,SEK,0.4143,0.4227
48531,2006-03-14,SDR (MFW),XDR,4.6678,4.762
48532,2006-03-15,dolar amerykanski,USD,3.1836,3.248
48533,2006-03-15,dolar australijski,AUD,2.3587,2.4063
48534,2006-03-15,dolar kanadyjski,CAD,2.7603,2.8161
48535,2006-03-15,euro,EUR,3.8399,3.9175
48536,2006-03-15,forint wegierski,HUF,0.014639,0.014935
48537,2006-03-15,frank szwajcarski,CHF,2.4537,2.5033
48538,2006-03-15,funt szterling,GBP,5.5699,5.6825
48539,2006-03-15,jen japonski,JPY,0.027164,0.027712
48540,2006-03-15,korona czeska,CZK,0.1336,0.1364
48541,2006-03-15,korona dunska,DKK,0.5146,0.525
48542,2006-03-15,korona estonska,EEK,0.2454,0.2504
48543,2006-03-15,korona norweska,NOK,0.4823,0.4921
48544,2006-03-15,korona szwedzka,SEK,0.4095,0.4177
48545,2006-03-15,SDR (MFW),XDR,4.609,4.7022
48546,2006-03-16,dolar amerykanski,USD,3.1625,3.2263
48547,2006-03-16,dolar australijski,AUD,2.3287,2.3757
48548,2006-03-16,dolar kanadyjski,CAD,2.7388,2.7942
48549,2006-03-16,euro,EUR,3.8362,3.9138
48550,2006-03-16,forint wegierski,HUF,0.014741999999999996,0.01504
48551,2006-03-16,frank szwajcarski,CHF,2.4451,2.4945
48552,2006-03-16,funt szterling,GBP,5.5405,5.6525
48553,2006-03-16,jen japonski,JPY,0.026989,0.027535000000000004
48554,2006-03-16,korona czeska,CZK,0.1339,0.1367
48555,2006-03-16,korona dunska,DKK,0.5141,0.5245
48556,2006-03-16,korona estonska,EEK,0.2452,0.2502
48557,2006-03-16,korona norweska,NOK,0.48,0.4896
48558,2006-03-16,korona szwedzka,SEK,0.4095,0.4177
48559,2006-03-16,SDR (MFW),XDR,4.5913,4.6841
48560,2006-03-17,dolar amerykanski,USD,3.1244,3.1876
48561,2006-03-17,dolar australijski,AUD,2.2754,2.3214
48562,2006-03-17,dolar kanadyjski,CAD,2.6986,2.7532
48563,2006-03-17,euro,EUR,3.8041,3.8809
48564,2006-03-17,forint wegierski,HUF,0.014667,0.014963
48565,2006-03-17,frank szwajcarski,CHF,2.4176,2.4664
48566,2006-03-17,funt szterling,GBP,5.4833,5.5941
48567,2006-03-17,jen japonski,JPY,0.026927,0.027471
48568,2006-03-17,korona czeska,CZK,0.1331,0.1357
48569,2006-03-17,korona dunska,DKK,0.5098,0.52
48570,2006-03-17,korona estonska,EEK,0.2431,0.2481
48571,2006-03-17,korona norweska,NOK,0.477,0.4866
48572,2006-03-17,korona szwedzka,SEK,0.4075,0.4157
48573,2006-03-17,SDR (MFW),XDR,4.542,4.6338
48574,2006-03-20,dolar amerykanski,USD,3.154,3.2178
48575,2006-03-20,dolar australijski,AUD,2.2757,2.3217
48576,2006-03-20,dolar kanadyjski,CAD,2.7035,2.7581
48577,2006-03-20,euro,EUR,3.8388,3.9164
48578,2006-03-20,forint wegierski,HUF,0.014661000000000004,0.014957
48579,2006-03-20,frank szwajcarski,CHF,2.443,2.4924
48580,2006-03-20,funt szterling,GBP,5.5363,5.6481
48581,2006-03-20,jen japonski,JPY,0.027248,0.027798000000000003
48582,2006-03-20,korona czeska,CZK,0.1345,0.1373
48583,2006-03-20,korona dunska,DKK,0.5144,0.5248
48584,2006-03-20,korona estonska,EEK,0.2453,0.2503
48585,2006-03-20,korona norweska,NOK,0.4824,0.4922
48586,2006-03-20,korona szwedzka,SEK,0.4112,0.4196
48587,2006-03-20,SDR (MFW),XDR,4.5626,4.6548
48588,2006-03-21,dolar amerykanski,USD,3.1799,3.2441
48589,2006-03-21,dolar australijski,AUD,2.2858,2.332
48590,2006-03-21,dolar kanadyjski,CAD,2.7301,2.7853
48591,2006-03-21,euro,EUR,3.857,3.935
48592,2006-03-21,forint wegierski,HUF,0.014622,0.014918
48593,2006-03-21,frank szwajcarski,CHF,2.4503,2.4999
48594,2006-03-21,funt szterling,GBP,5.5625,5.6749
48595,2006-03-21,jen japonski,JPY,0.02728,0.027832
48596,2006-03-21,korona czeska,CZK,0.135,0.1378
48597,2006-03-21,korona dunska,DKK,0.5169,0.5273
48598,2006-03-21,korona estonska,EEK,0.2465,0.2515
48599,2006-03-21,korona norweska,NOK,0.4854,0.4952
48600,2006-03-21,korona szwedzka,SEK,0.4115,0.4199
48601,2006-03-21,SDR (MFW),XDR,4.5863,4.6789
48602,2006-03-22,dolar amerykanski,USD,3.2058,3.2706
48603,2006-03-22,dolar australijski,AUD,2.3024,2.349
48604,2006-03-22,dolar kanadyjski,CAD,2.7447,2.8001
48605,2006-03-22,euro,EUR,3.8776,3.956
48606,2006-03-22,forint wegierski,HUF,0.014545,0.014838999999999996
48607,2006-03-22,frank szwajcarski,CHF,2.4633,2.5131
48608,2006-03-22,funt szterling,GBP,5.608,5.7212
48609,2006-03-22,jen japonski,JPY,0.027438,0.027992000000000003
48610,2006-03-22,korona czeska,CZK,0.1352,0.138
48611,2006-03-22,korona dunska,DKK,0.5197,0.5301
48612,2006-03-22,korona estonska,EEK,0.2478,0.2528
48613,2006-03-22,korona norweska,NOK,0.4879,0.4977
48614,2006-03-22,korona szwedzka,SEK,0.4137,0.4221
48615,2006-03-22,SDR (MFW),XDR,4.6153,4.7085
48616,2006-03-23,dolar amerykanski,USD,3.1864,3.2508
48617,2006-03-23,dolar australijski,AUD,2.2826,2.3288
48618,2006-03-23,dolar kanadyjski,CAD,2.7333,2.7885
48619,2006-03-23,euro,EUR,3.8438,3.9214
48620,2006-03-23,forint wegierski,HUF,0.014593,0.014887
48621,2006-03-23,frank szwajcarski,CHF,2.4378,2.487
48622,2006-03-23,funt szterling,GBP,5.557,5.6692
48623,2006-03-23,jen japonski,JPY,0.02725,0.0278
48624,2006-03-23,korona czeska,CZK,0.134,0.1368
48625,2006-03-23,korona dunska,DKK,0.5152,0.5256
48626,2006-03-23,korona estonska,EEK,0.2456,0.2506
48627,2006-03-23,korona norweska,NOK,0.4818,0.4916
48628,2006-03-23,korona szwedzka,SEK,0.4111,0.4195
48629,2006-03-23,SDR (MFW),XDR,4.5928,4.6856
48630,2006-03-24,dolar amerykanski,USD,3.2267,3.2919
48631,2006-03-24,dolar australijski,AUD,2.2840000000000003,2.3302
48632,2006-03-24,dolar kanadyjski,CAD,2.7626,2.8184
48633,2006-03-24,euro,EUR,3.8633,3.9413
48634,2006-03-24,forint wegierski,HUF,0.014629,0.014925
48635,2006-03-24,frank szwajcarski,CHF,2.45,2.4994
48636,2006-03-24,funt szterling,GBP,5.603,5.7162
48637,2006-03-24,jen japonski,JPY,0.027235,0.027785
48638,2006-03-24,korona czeska,CZK,0.1345,0.1373
48639,2006-03-24,korona dunska,DKK,0.5178,0.5282
48640,2006-03-24,korona estonska,EEK,0.2469,0.2519
48641,2006-03-24,korona norweska,NOK,0.4842,0.494
48642,2006-03-24,korona szwedzka,SEK,0.4123,0.4207
48643,2006-03-24,SDR (MFW),XDR,4.6167,4.7099
48644,2006-03-27,dolar amerykanski,USD,3.2191,3.2841
48645,2006-03-27,dolar australijski,AUD,2.2715,2.3173
48646,2006-03-27,dolar kanadyjski,CAD,2.7479,2.8035
48647,2006-03-27,euro,EUR,3.8721,3.9503
48648,2006-03-27,forint wegierski,HUF,0.014637,0.014933000000000004
48649,2006-03-27,frank szwajcarski,CHF,2.4611,2.5109
48650,2006-03-27,funt szterling,GBP,5.6273,5.7409
48651,2006-03-27,jen japonski,JPY,0.027594,0.028152
48652,2006-03-27,korona czeska,CZK,0.135,0.1378
48653,2006-03-27,korona dunska,DKK,0.519,0.5294
48654,2006-03-27,korona estonska,EEK,0.2475,0.2525
48655,2006-03-27,korona norweska,NOK,0.4868,0.4966
48656,2006-03-27,korona szwedzka,SEK,0.4142,0.4226
48657,2006-03-27,SDR (MFW),XDR,4.6411,4.7349
48658,2006-03-28,dolar amerykanski,USD,3.2184,3.2834
48659,2006-03-28,dolar australijski,AUD,2.2863,2.3325
48660,2006-03-28,dolar kanadyjski,CAD,2.7587,2.8145
48661,2006-03-28,euro,EUR,3.8929,3.9715
48662,2006-03-28,forint wegierski,HUF,0.014658,0.014954
48663,2006-03-28,frank szwajcarski,CHF,2.4781,2.5281
48664,2006-03-28,funt szterling,GBP,5.6370000000000005,5.7508
48665,2006-03-28,jen japonski,JPY,0.027561,0.028117000000000003
48666,2006-03-28,korona czeska,CZK,0.1355,0.1383
48667,2006-03-28,korona dunska,DKK,0.5217,0.5323
48668,2006-03-28,korona estonska,EEK,0.2488,0.2538
48669,2006-03-28,korona norweska,NOK,0.4905,0.5005
48670,2006-03-28,korona szwedzka,SEK,0.4152,0.4236
48671,2006-03-28,SDR (MFW),XDR,4.6629,4.7571
48672,2006-03-29,dolar amerykanski,USD,3.2685,3.3345
48673,2006-03-29,dolar australijski,AUD,2.3036,2.3502
48674,2006-03-29,dolar kanadyjski,CAD,2.7901,2.8465
48675,2006-03-29,euro,EUR,3.9235,4.0027
48676,2006-03-29,forint wegierski,HUF,0.01469,0.014986
48677,2006-03-29,frank szwajcarski,CHF,2.4917,2.5421
48678,2006-03-29,funt szterling,GBP,5.6685,5.7831
48679,2006-03-29,jen japonski,JPY,0.027705,0.028265
48680,2006-03-29,korona czeska,CZK,0.1366,0.1394
48681,2006-03-29,korona dunska,DKK,0.5258,0.5364
48682,2006-03-29,korona estonska,EEK,0.2508,0.2558
48683,2006-03-29,korona norweska,NOK,0.4933,0.5033
48684,2006-03-29,korona szwedzka,SEK,0.4165,0.4249
48685,2006-03-29,SDR (MFW),XDR,4.681,4.7756
48686,2006-03-30,dolar amerykanski,USD,3.2199,3.2849
48687,2006-03-30,dolar australijski,AUD,2.2948,2.3412
48688,2006-03-30,dolar kanadyjski,CAD,2.764,2.8198
48689,2006-03-30,euro,EUR,3.8935,3.9721
48690,2006-03-30,forint wegierski,HUF,0.014665,0.014961000000000004
48691,2006-03-30,frank szwajcarski,CHF,2.471,2.521
48692,2006-03-30,funt szterling,GBP,5.6029,5.7161
48693,2006-03-30,jen japonski,JPY,0.02742,0.027974
48694,2006-03-30,korona czeska,CZK,0.136,0.1388
48695,2006-03-30,korona dunska,DKK,0.5218,0.5324
48696,2006-03-30,korona estonska,EEK,0.2489,0.2539
48697,2006-03-30,korona norweska,NOK,0.4885,0.4983
48698,2006-03-30,korona szwedzka,SEK,0.4135,0.4219
48699,2006-03-30,SDR (MFW),XDR,4.6605,4.7547
48700,2006-03-31,dolar amerykanski,USD,3.2224,3.2876
48701,2006-03-31,dolar australijski,AUD,2.2937,2.3401
48702,2006-03-31,dolar kanadyjski,CAD,2.7677,2.8237
48703,2006-03-31,euro,EUR,3.8986,3.9774
48704,2006-03-31,forint wegierski,HUF,0.014731,0.015029
48705,2006-03-31,frank szwajcarski,CHF,2.4662,2.516
48706,2006-03-31,funt szterling,GBP,5.599,5.7122
48707,2006-03-31,jen japonski,JPY,0.027321,0.027873
48708,2006-03-31,korona czeska,CZK,0.1366,0.1394
48709,2006-03-31,korona dunska,DKK,0.5224,0.5329999999999999
48710,2006-03-31,korona estonska,EEK,0.2492,0.2542
48711,2006-03-31,korona norweska,NOK,0.4896,0.4994
48712,2006-03-31,korona szwedzka,SEK,0.4132,0.4216
48713,2006-03-31,SDR (MFW),XDR,4.6432,4.737
48714,2006-04-03,dolar amerykanski,USD,3.225,3.2902
48715,2006-04-03,dolar australijski,AUD,2.3057,2.3523
48716,2006-04-03,dolar kanadyjski,CAD,2.7412,2.7966
48717,2006-04-03,euro,EUR,3.8897,3.9683
48718,2006-04-03,forint wegierski,HUF,0.014773,0.015071
48719,2006-04-03,frank szwajcarski,CHF,2.4607,2.5105
48720,2006-04-03,funt szterling,GBP,5.5702,5.6828
48721,2006-04-03,jen japonski,JPY,0.027238,0.027788
48722,2006-04-03,korona czeska,CZK,0.1367,0.1395
48723,2006-04-03,korona dunska,DKK,0.5212,0.5318
48724,2006-04-03,korona estonska,EEK,0.2486,0.2536
48725,2006-04-03,korona norweska,NOK,0.4922,0.5022
48726,2006-04-03,korona szwedzka,SEK,0.4131,0.4215
48727,2006-04-03,SDR (MFW),XDR,4.6302,4.7238
48728,2006-04-04,dolar amerykanski,USD,3.1961,3.2607
48729,2006-04-04,dolar australijski,AUD,2.3017,2.3483
48730,2006-04-04,dolar kanadyjski,CAD,2.7303,2.7855
48731,2006-04-04,euro,EUR,3.9142,3.9932
48732,2006-04-04,forint wegierski,HUF,0.014797,0.015095
48733,2006-04-04,frank szwajcarski,CHF,2.4758,2.5258
48734,2006-04-04,funt szterling,GBP,5.6041,5.7173
48735,2006-04-04,jen japonski,JPY,0.02722,0.02777
48736,2006-04-04,korona czeska,CZK,0.1371,0.1399
48737,2006-04-04,korona dunska,DKK,0.5245,0.5351
48738,2006-04-04,korona estonska,EEK,0.2502,0.2552
48739,2006-04-04,korona norweska,NOK,0.4975,0.5075
48740,2006-04-04,korona szwedzka,SEK,0.4171,0.4255
48741,2006-04-04,SDR (MFW),XDR,4.666,4.7602
48742,2006-04-05,dolar amerykanski,USD,3.1916,3.256
48743,2006-04-05,dolar australijski,AUD,2.3178,2.3646
48744,2006-04-05,dolar kanadyjski,CAD,2.7494,2.805
48745,2006-04-05,euro,EUR,3.9212,4.0004
48746,2006-04-05,forint wegierski,HUF,0.014771,0.015069
48747,2006-04-05,frank szwajcarski,CHF,2.4855,2.5357
48748,2006-04-05,funt szterling,GBP,5.5929,5.7059
48749,2006-04-05,jen japonski,JPY,0.02715,0.027698
48750,2006-04-05,korona czeska,CZK,0.1373,0.1401
48751,2006-04-05,korona dunska,DKK,0.5254,0.536
48752,2006-04-05,korona estonska,EEK,0.2506,0.2556
48753,2006-04-05,korona norweska,NOK,0.4969,0.5069
48754,2006-04-05,korona szwedzka,SEK,0.4194,0.4278
48755,2006-04-05,SDR (MFW),XDR,4.6366,4.7302
48756,2006-04-06,dolar amerykanski,USD,3.1989,3.2635
48757,2006-04-06,dolar australijski,AUD,2.3371,2.3843
48758,2006-04-06,dolar kanadyjski,CAD,2.7682,2.8242
48759,2006-04-06,euro,EUR,3.9123,3.9913
48760,2006-04-06,forint wegierski,HUF,0.014665,0.014961000000000004
48761,2006-04-06,frank szwajcarski,CHF,2.4811,2.5313
48762,2006-04-06,funt szterling,GBP,5.6134,5.7268
48763,2006-04-06,jen japonski,JPY,0.027169,0.027717
48764,2006-04-06,korona czeska,CZK,0.1372,0.14
48765,2006-04-06,korona dunska,DKK,0.5242,0.5348
48766,2006-04-06,korona estonska,EEK,0.2501,0.2551
48767,2006-04-06,korona norweska,NOK,0.4957,0.5057
48768,2006-04-06,korona szwedzka,SEK,0.4195,0.4279
48769,2006-04-06,SDR (MFW),XDR,4.6241,4.7175
48770,2006-04-07,dolar amerykanski,USD,3.2344,3.2998
48771,2006-04-07,dolar australijski,AUD,2.361,2.4086
48772,2006-04-07,dolar kanadyjski,CAD,2.8219,2.8789
48773,2006-04-07,euro,EUR,3.9296,4.009
48774,2006-04-07,forint wegierski,HUF,0.014702000000000003,0.015
48775,2006-04-07,frank szwajcarski,CHF,2.492,2.5424
48776,2006-04-07,funt szterling,GBP,5.6432,5.7572
48777,2006-04-07,jen japonski,JPY,0.027453,0.028007
48778,2006-04-07,korona czeska,CZK,0.1375,0.1403
48779,2006-04-07,korona dunska,DKK,0.5266,0.5372
48780,2006-04-07,korona estonska,EEK,0.2512,0.2562
48781,2006-04-07,korona norweska,NOK,0.4991,0.5091
48782,2006-04-07,korona szwedzka,SEK,0.4213,0.4299
48783,2006-04-07,SDR (MFW),XDR,4.6341,4.7277
48784,2006-04-10,dolar amerykanski,USD,3.25,3.3156
48785,2006-04-10,dolar australijski,AUD,2.3656,2.4134
48786,2006-04-10,dolar kanadyjski,CAD,2.8353,2.8925
48787,2006-04-10,euro,EUR,3.9332,4.0126
48788,2006-04-10,forint wegierski,HUF,0.014719,0.015017
48789,2006-04-10,frank szwajcarski,CHF,2.4962,2.5466
48790,2006-04-10,funt szterling,GBP,5.6666,5.7810000000000015
48791,2006-04-10,jen japonski,JPY,0.027434,0.027988
48792,2006-04-10,korona czeska,CZK,0.1374,0.1402
48793,2006-04-10,korona dunska,DKK,0.5271,0.5377
48794,2006-04-10,korona estonska,EEK,0.2514,0.2564
48795,2006-04-10,korona norweska,NOK,0.5011,0.5113
48796,2006-04-10,korona szwedzka,SEK,0.4202,0.4286
48797,2006-04-10,SDR (MFW),XDR,4.6687,4.7631
48798,2006-04-11,dolar amerykanski,USD,3.2097,3.2745
48799,2006-04-11,dolar australijski,AUD,2.3497,2.3971
48800,2006-04-11,dolar kanadyjski,CAD,2.8012,2.8578
48801,2006-04-11,euro,EUR,3.8897,3.9683
48802,2006-04-11,forint wegierski,HUF,0.014687,0.014983000000000003
48803,2006-04-11,frank szwajcarski,CHF,2.4657,2.5155
48804,2006-04-11,funt szterling,GBP,5.6019,5.7151
48805,2006-04-11,jen japonski,JPY,0.027038,0.027584
48806,2006-04-11,korona czeska,CZK,0.1361,0.1389
48807,2006-04-11,korona dunska,DKK,0.5212,0.5318
48808,2006-04-11,korona estonska,EEK,0.2486,0.2536
48809,2006-04-11,korona norweska,NOK,0.4974,0.5074
48810,2006-04-11,korona szwedzka,SEK,0.4171,0.4255
48811,2006-04-11,SDR (MFW),XDR,4.6345,4.7281
48812,2006-04-12,dolar amerykanski,USD,3.2110000000000003,3.2758
48813,2006-04-12,dolar australijski,AUD,2.3477,2.3951
48814,2006-04-12,dolar kanadyjski,CAD,2.7987,2.8553
48815,2006-04-12,euro,EUR,3.8878,3.9664
